document_id,title
1834762,Amyloid-DNA Composites of Bacterial Biofilms Stimulate Autoimmunity.
1836154,Comprehensive genomic characterization defines human glioblastoma genes and core pathways
1840993,"LY2405319, an Engineered FGF21 Variant, Improves the Metabolic Status of Diabetic Monkeys"
1848452,"Epigenetic Control of Stem Cell Potential during Homeostasis, Aging, and Disease."
1852826,Host–Parasite Interactions and the Evolution of Gene Expression
1855679,A crucial role for interleukin (IL)-1 in the induction of IL-17–producing T cells that mediate autoimmune encephalomyelitis
1866911,Aberrant luminal progenitors as the candidate target population for basal tumor development in BRCA1 mutation carriers
1871230,Getting to the site of inflammation: the leukocyte adhesion cascade updated
1871499,Genome-wide loss of 5-hmC is a novel epigenetic feature of Huntington's disease.
1886551,Planning for Postdisaster Resiliency
1887056,Increased stress-induced inflammatory responses in male patients with major depression and increased early life stress.
1889358,KIF3A/B: a heterodimeric kinesin superfamily protein that works as a microtubule plus end-directed motor for membrane organelle transport
1897324,A genetic screen identifies an LKB1–MARK signalling axis controlling the Hippo–YAP pathway
1900152,Beyond melanoma: inhibiting the PD-1/PD-L1 pathway in solid tumors.
1904291,Partitioning the symptoms of hypoglycaemia using multi-sample confirmatory factor analysis
1905095,Extracellular vesicles from human cardiac progenitor cells inhibit cardiomyocyte apoptosis and improve cardiac function after myocardial infarction.
1907601,"Increased Adipocyte O2 Consumption Triggers HIF-1α, Causing Inflammation and Insulin Resistance in Obesity"
1910120,Lpcat3-dependent production of arachidonoyl phospholipids is a key determinant of triglyceride secretion
1914588,Characterization of a single-stranded DNA-binding protein from Pseudomonas aeruginosa PAO1.
1917068,Primary cilia and coordination of receptor tyrosine kinase (RTK) signalling.
1921218,Detecting and targeting tumor relapse by its resistance to innate effectors at early recurrence
1922901,Forces in Tissue Morphogenesis and Patterning
1933281,CD169+ MACROPHAGES PRESENT LIPID ANTIGENS TO MEDIATE EARLY ACTIVATION OF INVARIANT NKT CELLS IN LYMPH NODES
1941721,Oxygen Metabolism Causes Chromosome Breaks and Is Associated with the Neuronal Apoptosis Observed in DNA Double-Strand Break Repair Mutants
1944452,Insertional mutagenesis in gene therapy and stem cell biology.
1946610,"Markets, voucher subsidies and free nets combine to achieve high bed net coverage in rural Tanzania"
1958440,"Human chorionic gonadotropin levels in maternal blood in late pregnancy: relation to birthweight, sex and condition of the infant at birth."
1964163,"Brain-Specific Phosphorylation of MeCP2 Regulates Activity-Dependent Bdnf Transcription, Dendritic Growth, and Spine Maturation"
1967017,A Candidate Gene Approach Identifies the TRAF1/C5 Region as a Risk Factor for Rheumatoid Arthritis
1967410,Potential use of γ-secretase modulators in the treatment of Alzheimer disease.
1970884,Rational design of a flavivirus vaccine by abolishing viral RNA 2'-O methylation.
1974176,Fruit consumption and risk of type 2 diabetes: results from three prospective longitudinal cohort studies
1976183,OncomiR-196 promotes an invasive phenotype in oral cancer through the NME4-JNK-TIMP1-MMP signaling pathway
1982286,Reverse engineering of TLX oncogenic transcriptional networks identifies RUNX1 as tumor suppressor in T-ALL
1986482,The Impact of the New WHO Antiretroviral Treatment Guidelines on HIV Epidemic Dynamics and Cost in South Africa
1991105,ER-associated mitochondrial division links the distribution of mitochondria and mitochondrial DNA in yeast
1996292,BMI-1 Autoantibody as a New Potential Biomarker for Cervical Carcinoma
2000038,MicroRNAs can generate thresholds in target gene expression
2014909,Oncogenic mTOR signaling recruits myeloid-derived suppressor cells to promote tumor initiation
2015126,Management of women who have a genetic predisposition for breast cancer.
2015929,Astrocytes from Familial and Sporadic ALS Patients are Toxic to Motor Neurons
2028532,High-intensity functional exercise program and protein-enriched energy supplement for older persons dependent in activities of daily living: a randomised controlled trial.
2030623,Inhibition of fatty acid oxidation modulates immunosuppressive functions of myeloid-derived suppressor cells and enhances cancer therapies
2032877,Predicting mortality of patients hospitalized for acutely exacerbated chronic obstructive pulmonary disease.
2033917,Clathrin is required for the function of the mitotic spindle
2039912,The origin and neuronal function of in vivo nonsynaptic glutamate.
2042250,Disease-associated functions of IL-33: the new kid in the IL-1 family
2048139,Interferon alpha therapy for hepatitis C: treatment completion and response rates among patients with substance use disorders
2052720,Association between infection with Helicobacter pylori and risk of gastric cancer: evidence from a prospective investigation.
2053540,Oncostatin M and leukemia inhibitory factor do not use the same functional receptor in mice.
2056197,Multifunctional in vivo vascular imaging using near-infrared II fluorescence
2058909,Colorectal cancer survival in socioeconomic groups in England: variation is mainly in the short term after diagnosis.
2060137,Cardiac myocyte remodeling mediated by N-cadherin-dependent mechanosensing.
2061878,NEAT1: A novel cancer‐related long non‐coding RNA
2062382,The Function and Therapeutic Potential of Long Non-coding RNAs in Cardiovascular Development and Disease
2078658,Oct4 links multiple epigenetic pathways to the pluripotency network
2086909,Tet1 is dispensable for maintaining pluripotency and its loss is compatible with embryonic and postnatal development.
2095573,LDL-cholesterol concentrations: a genome-wide association study
2097256,"Population Density, Water Supply, and the Risk of Dengue Fever in Vietnam: Cohort Study and Spatial Analysis"
2099400,Helicobacter pylori induces AGS cell motility and elongation via independent signaling pathways.
2107238,The Sequence Alignment/Map format and SAMtools
2119889,Characterization of two classes of small molecule inhibitors of Arp2/3 complex
2121272,Stresses at the cell-to-substrate interface during locomotion of fibroblasts
2130391,Cancer-associated adipocytes exhibit an activated phenotype and contribute to breast cancer invasion.
2138767,Prevalence of cardiovascular disease risk factor in the Chinese population: the 2007-2008 China National Diabetes and Metabolic Disorders Study.
2138843,Microvascular and Macrovascular Complications of Diabetes
2139357,Involvement of S-nitrosylation of actin in inhibition of neurotransmitter release by nitric oxide
2140497,Independent Association of Lobular Involution and Mammographic Breast Density With Breast Cancer Risk
2140513,Pleiotropy as a mechanism to stabilize cooperation
2147704,The homeobox gene goosecoid controls cell migration in Xenopus embryos.
2151983,Epigenetic switch involved in activation of pioneer factor FOXA1-dependent enhancers.
2158500,Leptin treatment ameliorates anxiety in ob/ob obese mice.
2158516,Predicting new molecular targets for known drugs
2159648,Bone loss and vascular calcification: A bi-directional interplay?
2177022,Immobilized chemokine fields and soluble chemokine gradients cooperatively shape migration patterns of dendritic cells.
2192419,Local proliferation dominates lesional macrophage accumulation in atherosclerosis
2194320,Enzymatically active lysosomal proteases are associated with amyloid deposits in Alzheimer brain.
2205779,Gastric juice miR-129 as a potential biomarker for screening gastric cancer
2211868,"Epidemiological expansion, structural studies, and clinical challenges of new β-lactamases from gram-negative bacteria."
2212067,Robust synchronization of coupled circadian and cell cycle oscillators in single mammalian cells
2225918,Identification of a Brainstem Circuit Controlling Feeding
2236768,Infection-induced NETosis is a dynamic process involving neutrophil multitasking in vivo
2242416,Swim training suppresses tumor growth in mice.
2248870,Lung dendritic cells imprint T cell lung homing and promote lung immunity through the chemokine receptor CCR4
2251426,microRNAs: A Safeguard against Turmoil?
2260571,Vascular smooth muscle cell calcification is mediated by regulated exosome secretion.
2264455,Vaccines against malaria
2266471,MicroRNA-21 is Induced by Rapamycin in a Model of Tuberous Sclerosis (TSC) and Lymphangioleiomyomatosis (LAM)
2272614,Reduced NF1 expression confers resistance to EGFR inhibition in lung cancer.
2274272,Human IRGM induces autophagy to eliminate intracellular mycobacteria.
2276126,Implementation of a Clinical Pharmacy Education Program in a Teaching Hospital: Resident Oriented Documentation and Intervention
2291922,The surgical anatomy of the conduction tissues.
2295434,Agreement between an online dietary assessment tool (myfood24) and an interviewer-administered 24-h dietary recall in British adolescents aged 11-18 years.
2296264,Modulation of cancer chemotherapy by green tea.
2316374,Histone deacetylase 5 interacts with Krüppel-like factor 2 and inhibits its transcriptional activity in endothelium.
2319305,N348I in HIV-1 reverse transcriptase can counteract the nevirapine-mediated bias toward RNase H cleavage during plus-strand initiation.
